restaurant_id,restaurant_name,zip_or_postal_code,KEEP,PROMOTE,REMOVE,REFRESH_RECIPE,REPOSITION,ADD_NEW_ITEM,SEASONAL_SPECIAL,EXPAND_CATEGORY,PRICE_OPTIMIZATION
2432723,La Capital,38671,Quesadilla Special | Real Cheesy Quesadilla | Special Quesadilla Fajita | Baja Fish Taco | Hawaiian Shrimp,Super Shrimp Quesadilla | Shrimp Fajita Taco Salad | Grilled Shrimp Quesadilla | Quesadilla Mexicana | Taco Supreme Dinner,Flan | Bombay | Combo Fajitas | Texas Fajitas | Torta De Carnitas,Nachos | Torta Cubana | Chicken Soup | Taquitos Mexicanos (flautas) | Nachos Fajita,Shrimp Chipotle,Limited-time specialty pizza,Shrimp Chipotle | Taco Supreme Dinner | Adelita's Special | Mexican Salad | Cheff Salad,Expand Tacos/Burritos,Texas Fajitas
2433077,Lion Mart 4 Llc,38109,1 Breast With Fries And Roll | Whole Wings (3 Pcs) Fries And Roll | Crispy Party Wings (5 Pcs) | 1 Breast 1 Leg Fries And Roll | Chicken Wing,5 Piece Buffalo Party Wings | Dark Chicken (25 Pcs) | Mix Chicken (25 Pcs) | Dark Chicken (8 Pcs) | Dark Chicken (16 Pcs),Tacco Puff,Tacco Puff | Diet Coke (12 Oz) | Fanta Orange (12 Oz) | Coca-cola Cherry (12 Oz) | Coca-cola Zero Sugar (12 Oz),5 Piece Buffalo Party Wings,Healthy lunch salad | Limited-time specialty pizza,5 Piece Buffalo Party Wings,Expand Wings/Chicken,White Chicken (25 Pcs) | Mix Chicken (25 Pcs) | Dark Chicken (25 Pcs) | White Chicken (16 Pcs) | Chicken Wing
2433294,Lucky Chow,38116,"Fried Dumpling ( 6 Pcs ) | 1 Egg Roll, 2 Chicken Stick, 2 Crab Rangoons, 2 Pot Stickers | Crab Rangoon ( 4 Pcs ) | Beef Lo Mein | Chicken Lo Mein",Sweet N Sour Chicken & Spicy Shrimp,Dr. Pepper | Crush Orange | Starry | Pepsi | Diet Pepsi,Teriyaki Chicken Skewer | Chicken Egg Roll | Chicken Nuggets ( 8 Pcs ) | Party Wings | Chicken Fried Rice,Whiting ( 2 Pcs )w. H. Fried Rice | Whiting ( 2 Pcs ),Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Sweet N Sour Chicken & Spicy Shrimp,Expand Dumplings/Buns,"Lobster Tail ( 1 Lb ) | 1 Lb Crawfish, 1/2 Lb Snow Crab, 1/2 Lb Shrimp, 1/2 Lb Sausage | 1/2 Lb Snow Crab & 1/2 Lb Lobster Tail | 1/2 Lb Green Mussel, 1/2 Ln Snow Crab, 1/2 Lb Shrimp | 1/2 Lb Lobster Tail & 1/2 Lb Shrimp"
2433456,Manassas Market &amp; Deli,38105,Grilled Shrimp Salad | Texas Bbq Chicken Sandwich | Meat Lovers Pizza | Pepperoni Pizza | Super Supreme Pizza,Buffalo Chicken Salad | Grilled Chicken Salad | Super Supreme Salad | Grilled Chicken Wrap | Buffalo Chicken Wrap,Water Bottle,Water Bottle,Buffalo Chicken Salad,Healthy lunch salad | Korean BBQ taco or bowl,Buffalo Chicken Salad | Buffalo Chicken Wrap | Grilled Chicken Wrap | Grilled Chicken Salad | Super Supreme Salad,Expand Wings/Chicken | Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Lamb Chop Combo | Chicken Egg & Cheese Biscuit | Big Fish Fillet
2433483,Mantra Indian Grill,38138,Malai Kofta | Poori | Chicken Tikka Masala | Chickpea Salad | Green Salad,Fish Tikka Masala,Soft Drinks | Garlic Naan | Onion Kulcha | Roti | Raitha,Cheese Naan | Cheese Paratha | Gulab Jamun | Iced Unsweetened Tea | Iced Sweet Tea,Chicken Tikka Masala,Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken Tikka Masala | Fish Tikka Masala | Chickpea Salad | Green Salad,Expand Salads,Lemon Rice | Lamb Biryani | Egg Biryani | Paneer Biryani | Veggie Biryani
2433720,Memphis BBQ Company,38637,Salmon Primavera | Grilled Shrimp Dinner | Orange - Chipotle Glazed Salmon | Voodoo Pasta | Potato Salad,Bird And Bones | Grilled Chicken Dinner | Bbq Wings Plate | Shrimp Primavera | Club Salad,Steamed Veggies,Steamed Veggies | Red Beans N Rice | Jumbo Bun | Corn On The Cob | Baked Beans,Bird And Bones,Korean BBQ taco or bowl | Limited-time specialty pizza,Bird And Bones | Grilled Chicken Dinner | Bbq Wings Plate | Kid Grilled Cheese | Shrimp Primavera,Expand Salads | Expand Wings/Chicken,Bbq Nachos | Bbq Plate | Batting Helmet Ribs Slab | Salmon Primavera | Bird And Bones
2433721,Memphis Pizza Cafe,38117,"Cajun Chicken Supreme 15"" | Cajun Chicken Supreme 13"" | Cajun Chicken Supreme 10"" | Cajun Chicken Supreme Slice | Ultimate Cheese 13""","Cajun Chicken Supreme 15""",Vegetable Half | Italian Sub Half | Ultimate Cheese Full | Smoked Turkey & Cheese Half | Smoked Ham & Cheese Half,Chef's Salad Half | Hawaiian Salad Half | Greek Salad Half | Dinner Salad Half | Dinner Salad Full,Chef's Salad Half,Korean BBQ taco or bowl | Signature chicken special,"Cajun Chicken Supreme 10"" | Cajun Chicken Supreme 15"" | Cajun Chicken Supreme 13"" | Cajun Chicken Supreme Slice | Hawaiian Salad Full",Expand Pizza/Flatbreads,Vegetable Half | Italian Sub Half | Ultimate Cheese Half | Smoked Turkey & Cheese Half | Smoked Ham & Cheese Half
2433833,Milano's NY Pizza,38671,Slice & Salad Special | White | Greek Salad | Manicotti With Cheese | Cheese Ravioli,Grilled Chicken Salad,16 Oz. Fountain | 32 Oz. Fountain | Bottled | Bread Sticks | Pepperoni Bread Sticks,Grilled Chicken Salad | Fried Chicken Salad | Tiramisu | Side Of Meatballs (with Or Without Cheese) | Steak,Grilled Chicken Salad,Korean BBQ taco or bowl,Grilled Chicken Salad | Fried Chicken Salad,Expand Salads,Jumbo Cheese | Bbq | 1 Topping | Garlic Knots | 2 Toppings
2433834,Milano's Pizza,38028,Chicken Steak Sub | Fettucini Alfredo With Shrimp | Bowtie Alfredo | Meat Lasagna | Spaghetti Marinara With Meatballs,Buffalo Chicken Pie | Chicken Salad | Philly Steak Sub | Chicken Parmigiana Sub | Tiramisu,Pepsi Zero Sugar - 20oz Bottle,Chicken Parmigiana Sub,Pepsi - 20oz Bottle | Meatball Sub | Side Of Meatballs | Veggie Sub,Korean BBQ taco or bowl,Buffalo Chicken Pie | Chicken Salad | Philly Steak Sub,Expand Salads | Expand Wings/Chicken | Expand Pizza/Flatbreads,Buffalo Chicken Pie | Bbq Pork Pie | Jumbo Cheese Pizza Slice | Deluxe Pie
2434074,Munford Cafe,38058,Chicken Philly Omelet | Philly Steak Omelet | Create Your Own Breakfast | Big Breakfast | Veggie Omelet,Homemade Chili (bowl) | Loaded Potato Soup (bowl) | Vegetable Beef Soup (bowl) | Grilled Cheese (no Side) | Philly Steak (no Side),Coke Zero,Chicken Biscuit,Bologna Biscuit | Breakfast Potatoes,Limited-time specialty pizza,Homemade Chili (bowl) | Loaded Potato Soup (bowl) | Vegetable Beef Soup (bowl) | Homemade Chili (cup) | Grilled Cheese (no Side),Expand Salads | Expand Wings/Chicken | Expand Burgers/Sandwiches,Big Breakfast | Bacon Cheeseburger | Egg Biscuit | Cheeseburger | Mushroom Swiss Burger
2434163,Nawab's Restaurant,38017,Methi Naan | Nawab's Fish Biryani | Masala Fish Fry | Egg Noodles | Chicken Noodles,Apollofish Fry | Veg Noodles | Gulab Jamun (4 Pcs),Mango Lassi Bottle,Paneer Kathi Roll | Chicken Kathi Roll | White Rice | Sambar | Mango Lassi Bottle,Onion Pakora | Veg Fried Rice | Egg Fried Rice | Punugulu | Samosa Chaat,Healthy lunch salad | Korean BBQ taco or bowl,Chicken 65,Expand Dumplings/Buns,Methi Naan
2434201,New China Restaurant,38018,Fried Noodle | Pad Thai Shrimp No Rice | Roast Pork Lo Mein | Pad Thai Chicken No Rice | House Noodle Soup,Tom Yum Noodle Soup | Thai Tom Kha Kai | Wonton Egg Drop Soup | Wonton Soup | Chicken Mei Fun,Steamed With Rice | Sweet&sour Sauce | Orange Sauce | Brown Sauce | Fortune Cookies (5pcs),Roast Pork With Mixed Veg | Mixed Vegetables | Beef Fried Rice | Beef With Broccoli Combo Platter | Ham Fried Rice,House Special Egg Foo Young | Beef Egg Foo Young,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Beef With Garlic Sauce Combo Platter,Expand Dumplings/Buns,Spring Roll (1 Pc) | Fried Noodle | Shrimp Egg Roll | Dr.pepper | Coke
2434456,Old School Hot Wings,38680,Sly Dog | Hot / Hg Tenders | Sweet Tea 16 Oz | Lemonade 16 Oz | Unsweetened Tea 16 Oz,Chicken Salad | 50 Pc | 20 Pc | 10 Pc | 7 Pc,Kool-aid 16 Oz,Toss Salad,Kool-aid 16 Oz | Can Dr. Pepper | Hamburger | Onion Rings | Okra,Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken Salad,Expand Wings/Chicken | Expand Burgers/Sandwiches | Expand Beverages,50 Pc | 40 Pc | 30 Pc | 25 Pc | 20 Pc
2434917,Piccadilly Cafeteria,38115,Red Velvet Cake,Baked Chicken (half),Soft Roll | Broccoli And Rice Casserole | Corn | Steamed Broccoli | Carrot Souffle,Baked Chicken (half) | Fried Chicken | 25-piece Chicken Tender Pack | Chicken Tenders | Liver And Onions,Baked Chicken (half),Korean BBQ taco or bowl | Limited-time specialty pizza,25-piece Chicken Tender Pack,Expand Wings/Chicken,Turnip Greens | 25-piece Chicken Tender Pack | Soft Roll | Cornbread | Jalapeno Cornbread
2435181,Popeyes,38016,Flounder Fish Sandwich Combo | Classic Chicken Sandwich Combo | Classic Chicken Sandwich | Spicy Chicken Sandwich | Flounder Fish Sandwich,Cajun Fries,Bottled Water | Fanta Orange(r) | Coca-cola | Diet Coke | Fanta Strawberry,Cane Sweet Iced Tea(r) | Strawberry Iced Tea | Minute Maid Lemonade | Unsweetened Iced Tea(r) | Premium Lemonade,Cajun Fries | Surf & Turf | Surf & Turf Combo | Spicy Chicken Sandwich Combo,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Chicken Sandwich Combo,Expand Seafood,16pc Signature Chicken Family Meal | 16pc Tenders | Wings & Sandwiches Bundle | 12pc Signature Chicken Family Meal | Biscuit
2435422,QUEEN OF SHEBA IMPERIAL,38016,Okra W Meat | Shish Kabob Lamb | 1/4 Lamb | Lamb / Meat Kabob | Lamb Haneeth,Chicken Fahsah | Fish Fahsah | Fish Fahsah W Shrimp | Lamb Fahsah | Vegetable Saltah,Yemeni Sahawik | Rice | Tahini | Yemeni Bread | Small Rice,Sheba Salad | Adani Tea W Milk | Soda/tea | Yemenu Tea | Yemini Coffee,Baba Ghanoug | Gyro Plate,Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken Fahsah | Lamb Fahsah | Fish Fahsah | Vegetable Saltah | Fish Fahsah W Shrimp,Expand Salads,Lamb Borma | Sheba Grill For 8 | 1/2 Lamb | 1/4 Lamb | Sheba Grill For 4
2436307,Smackers,38133,Salmon Filet | Brisket Burger | Xtra Grilled Shrimp | Side Salad | Alfredo Pasta,Cajun Pasta | Shrimp Poboy | Quesadillas (steak/chicken) | Chicken Bacon Ranch Quesadillas | Cheese Quesadillas,Breadstick | Dr. Pepper | Xtra Steak | Ice Cup | Powerade,Smackers Cheesesteak | Smackburger | 8pc Boneless Wings | Spicy Fried Geenbeans | 8pc Mozz Sticks,Cajun Sausage Cheesesteak,Limited-time specialty pizza,Shrimp Poboy | Cajun Sausage Cheesesteak | Cajun Pasta | Grilled Salmon Club | Chicken Club,Expand Tacos/Burritos | Expand Salads,Grilled Salmon Club | Slider Burger Platter | Ice Cup | 30pc Party Wings | Party Sampler
2436368,Society Skatepark &amp; Coffee,38112,Hot Tea | Hot Chocolate | Chocolate Chip Cookie | Brownie | London Fog,Hot Tea,Gatorade,Gatorade | Powerade | San Pellegrino | Smart Water | Topo Chico,Hot Tea,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Hot Tea,Expand Beverages,Energy Balls
2436809,Subway,38118,"American Club 6 Inch Regular Sub | American Club Footlong Regular Sub | Bacon, Egg & Cheese Footlong With Regular Egg | Bacon, Egg & Cheese 6 Inch With Regular Egg | Chicken & Bacon Ranch",Chicken & Bacon Ranch,Sunchips(r) Harvest Cheddar | Lay's(r) Classic Potato Chips | Baked Lay's(r) Potato Crisps,Doritos(r) Nacho Cheese | Musselman's Apple Sauce | Miss Vickie's(r) Jalapeno Chips | Egg & Cheese 6 Inch With Regular Egg | American Club,Chicken & Bacon Ranch,Korean BBQ taco or bowl,Chicken & Bacon Ranch | Spicy Italian | Meatball Marinara,Expand Pizza/Flatbreads | Expand Wings/Chicken,Musselman's Apple Sauce
2437357,Ten eye see,38104,Salmon Wrap | Turkey Egg & Cheese,Chicken Club Wrap,Tres Leches | Chocolate Fudge Layer | Chocolate Lava | Seasoned Fries | Beef Patty,Caesar Wrap | Grilled Chicken Wrap | Chicken Over Salad | Go Detox | Grilled Cheese With Bacon,Caesar Wrap,Korean BBQ taco or bowl | Limited-time specialty pizza,Caesar Wrap,Expand Salads,Butter Bagel | Cream Cheese Bagel | Cream Cheese Bagel & Jelly | Tenders | Shrimp Basket
2437494,The Bep Teahouse,38016,Rice Paper Salad | Organic Jasmine+ Cheese Foam | The Bep Organic Milk Tea | Passionfruit Gt | Royal Citrus,Hot Honey Organic Green Tea | Hot Jasmine Organic Milk Tea | Passion Soursop Fusion | Royal Artichoke,Rice Paper Rolls (4 Rolls ) | Coconut Smoothies | Peach Smoothies | Mango Dreamer | Exotic Mangonada,Strawberry Matcha Cream | Taro Ube Tofu Milk | Strawberry Ube Cream | Summer Rose | Roasted Oolong+ Cheese Foam,Spicy Grilled Baguette | Hot The Bep Signature Coffee | Double Matcha Tofu,Korean BBQ taco or bowl | Limited-time specialty pizza,Hot Honey Organic Green Tea | Passion Soursop Fusion | Hot Jasmine Organic Milk Tea | Spicy Grilled Baguette | Royal Artichoke,Expand Salads,Pink Blazer
2437813,The Taste of Breakfast and Burgers,38108,Chili Cheese Hot Dogs | Philly Cheese Steak Sandwich | Double Turkey Burger | Triple Taste Burger | Turkey Burger,Chicken Salad | Taco Salad | Chef Salad | 35 Pieces Wings | 10 Pieces Tenders Only,Hash Brown,1 Piece,Nachos | Family Fries | Fries | Kids - Cheeseburger / Small Fries,Limited-time specialty pizza,Chicken Salad | Kids - Grilled Cheese / Small Fries | Taco Salad,Expand Salads | Expand Wings/Chicken | Expand Tacos/Burritos,35 Pieces Wings | 30 Pieces Wings | 25 Pieces Wings | Grilled Cheese | 20 Pieces Wings
2437991,Tokyo Grill,38117,Chicken Katsu Bento Box | Shrimp Teriyaki Bento Box | Vegetable Bento Box | Gyoza | Mexican Roll (10 Pcs),Shrimp Tempura | Spicy Kimchi Salad,Duck Sauce (10 Pack) | Garlic Butter | Sauce (5 Soy &5 Duck ) | S. Vegetable | White Rice,Steak & Scallop | Peach Fruit Tea | Ramune Strawbeery | Ramune Melon | Mango Fruit Tea,Spicy Kimchi Salad,Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Kimchi Salad | Chicken Tempura | Tempura Combination | Tuna & Salmon Sushi Combo | Ocean Garden (64 Pcs),Expand Dumplings/Buns,Side Ginger | S. Noodles | Eggdrop Soup | Crab Meat (kani) | Tobiko
2438033,Top Notch Market 2,38111,Double Philly Cheese Steak | Philly Fries | 16 In Pizza | 12 In Pizza | Philly Cheese Steak,Larg Taco Salad | Taco Salad,Hamburger | Jumbo Cheeseburger | Double Jumbo Cheeseburger,Crispy Chicken Salad | Jumbo Hamburger | 4 Chicken Tenders | 3 Whole Wings | 15 Party Wings,5 Party Wings,Healthy lunch salad,Crispy Chicken Salad | Philly Fries,Expand Tacos/Burritos | Expand Pizza/Flatbreads,40 Party Wings | 20 Whole Wings | 30 Party Wings | 12 Whole Wings | 20 Party Wings
2438639,WKND Hang Suite,38103,Cajun Alfredo Pasta | Catfish Nuggets | Fried Catfish,Buffalo Chicken Wrap,Broccoli | Mashed Potatoes | Fries | Creamy Spinach Dip | Loaded Fries,Beef Smashburger | Chicken Tender Smashburger | Grilled Chicken Caesar Wrap | Boneless Wings 10 Piece | Chicken Tenders 5 Piece,Buffalo Chicken Wrap,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Buffalo Chicken Wrap | Cajun Alfredo Pasta | Grilled Chicken Caesar Wrap | Chicken Tender Smashburger,Expand Pasta/Noodles,Beef Smashburger
2439154,Bogies Delicatessen,38117,Pasta Salad | Large Pasta Salad | Shrimp Salad | New York Style Frank Hotdog | Turkey Club Salad,The Cajun | Spicy Grilled Chicken Pita | Shrimp Sampler Only Friday | Salad Sampler,Hash Browns | Fruit | Bacon | Egg | Fresh Fruit,Sausage | Classic | Mr. Luigi | Awesome Blt | Pimento Slam,The Cajun,Korean BBQ taco or bowl,The Cajun | Spicy Grilled Chicken Pita | Chicken Salad | Ultimate | Grilled Chicken Caesar Salad,Expand Pasta/Noodles,Whole Cake | Large Pasta Salad
2440027,Hot Wing House,38114,"Side Of Korean Bbq | Frings(half Fries, Half Onion Rings) | Fries | Side Of Bleu Cheese Sauce",6pc Bone-in Wings | 10pc Boneless Wings | 20pc Boneless Wings | 10pc Bone-in Wings | 4pc Chicken Tenders,Coca-cola,Coca-cola | Diet Coke | Bottled Water (oz) | Sprite | Side Of Coleslaw,Side Of Korean Bbq,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Side Of Korean Bbq,Expand Wings/Chicken,30pc Bone-in Wings | 30pc Boneless Wings | Side Of Korean Bbq | 20pc Bone-in Wings | Side Of Bleu Cheese Sauce
2441016,Sekisui Pacific Rim,38117,Gyoza | Shumai | 40 Kel Roll | Redbirds Roll | Miso Soup,40 Kel Roll,Steamed White Rice | Edamame,Vegetable Teriyaki | Egg Rolls | House Salad | Chicken Katsu | Chicken Teriyaki,Clear Soup,Korean BBQ taco or bowl | Limited-time specialty pizza,40 Kel Roll | Redbirds Roll | Clear Soup,Expand Dumplings/Buns,Deluxe Sashimi Assortment | Deluxe Nigiri Assortment
2441941,Shawarma To Go Corp,38118,Pasta Salad | Kebab Plate | Arugula Salad | Fattoush Salad | Tabouleh,Whole Chicken Char Grill,Rice,Sm Fries | Lg Fries | 2l Drink | Water Bottle 700ml | Bottle Drink,Hummus W/ Chicken,Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Burger,Expand Salads | Expand Wings/Chicken,Shawarma To Go Grill | Mixed Grill | Bottle Water
2442190,QUEENZ WINGZ AND THINGZ,38109,10 Pc Wingz & Fries | 5 Pc Wingz & Fries | 15 Pc Wingz & Fries | Catfish Basket | Salmon Club,5 Pc Tenders | 50 Pc | 20 Pc Tenders | 30 Pc | 3 Pc Tenders,Okra Small,Okra Small | Friez Small | Onion Ringz Small | Corn Nuggetz | Can Drinks,5 Pc Tenders,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,10 Pc Wingz & Fries,Expand Wings/Chicken,15 Pc Wingz & Fries | 10 Pc Wingz & Fries | 100 Pc | 25 Pc Whole Wingz Only | 50 Pc
2442503,Amazing Wings,38671,Shrimp | Cheeseburger | Fried Shrimp Basket | Catfish & Shrimp | Regular Catfish & One Side,Hot Wings,"Coca Cola Fountain Drinks | Carrots, Celery, Or Mix | Hush Puppies | Onion Rings | Coleslaw (12oz)",Chicken Tenders | Grilled Chicken Salad | Fried Chicken Salad | Wing Sauce | Whole Wings,Hot Wings,Korean BBQ taco or bowl | Limited-time specialty pizza,Hot Wings | Chicken Tenders | Grilled Chicken Salad | Fried Chicken Salad,Expand Salads,Cup Of Sauce | Wing Sauce | 50 Piece Wings | 40 Piece Wings | Coca Cola Fountain Drinks
2443239,PHO & BOBA TEA ARLINGTON,38002,S4. Fish Ball (cá Viên Chiên) | A1. Shrimp Spring Rolls (gỏi Cuốn Tôm) | A2. Shrimp & Pork Spring Rolls (gỏi Cuốn Tôm Thịt) | C3. Chicken Fried Rice (cơm Chiên Gà) | C11. Rice With Chicken Orange ( Cơm Gà Sốt Cam),N1. Rice Vermicelli With Grilled Lemongrass Pork & Egg Rolls (bún Heo Nướng Chả Giò) | N3. Rice Vermicelli With Grilled Beef & Egg Rolls (bún Bò Nướng Cuộn Hành Hương) | A16. Papaya Salad With Shrimp & Pork (goi Du Du Tom Thit) | H7. Grilled Prawns & Mango Salad (gỏi Xoài Tôm Nướng) | A17. Beef Salad ( Xa Lach Bo),V122. Dr Pepper,S8. Sweet Potato Fries (khoai Lang Chiên) | V150. Coffee Flan (bánh Flan Cafe) | V114. Sweet Tea (trà Đường) | V122. Dr Pepper | V121. Diet Coke,S7. French Fries (khoai Tây Chiên) | S6. Crispy Fried Calamari (mực Chiên Giòn) | B4. Grilled Beef Lemongrass (bánh Mì Bò Nướng Sả) | B1. Grilled Pork (bánh Mì Heo Nướng) | A3. Grilled Pork Spring Rolls (nem Nướng Cuốn),Korean BBQ taco or bowl | Limited-time specialty pizza,A15. Golden Pear Chicken Salad ( Xa Lach Ga Trai Le) | C7. Grilled Lemongrass Chicken Bbq (cơm Thit Gà Nướng Sả) | H7. Grilled Prawns & Mango Salad (gỏi Xoài Tôm Nướng) | B3. Grilled Chicken Lemongrass (bánh Mì Gà Nướng Sả) | A16. Papaya Salad With Shrimp & Pork (goi Du Du Tom Thit),Expand Salads | Expand Dumplings/Buns | Expand Wings/Chicken,C9. Broken Rice With Grilled Pork Ribs & Chops (com Tam Suon Bi Cha Trung) | C12. Rice With Beef Short Ribs (com Suon Bo) | C5. C5. Stir Fry Beef Rice | H2. Stir Fry Beef Rice (nui Xào Bò Lúc Lắc) | C4. Beef Fried Rice (cơm Chiên Bò)
2443452,HILLBOYZ WING&BURGER BAR,72301,Spicy Chicken Wrap Combo | Deluxe Cobb Salad | Cheese Quesadilla | Cheese Quesadilla Combo | 100pc Wings Only,Chicken Caesar Salad | Chicken Cobb Salad,All Beef Hotdog,All Beef Hotdog | Medium Koolaide | Smoked Sausage | Bottled Water | Large Slushie,Chicken Caesar Salad,Limited-time specialty pizza,Chicken Caesar Salad | Chicken Cobb Salad,Expand Salads | Expand Tacos/Burritos | Expand Wings/Chicken,100pc Wings Only | 50pc Wing Combo | Fish Strip Only | 50pc Wings Only | Monster Burger Combo
2443841,INSPIRE BY MARCELA BEAUTY SPA,38122,Hot Stone Relaxing Massage - 60 Min | Hot Stone Relaxing Massage - 30 Min | Microneedling Partial Facial .,Hot Stone Relaxing Massage - 60 Min,Cargo Extra Mas De Dos Colores | Sideburns,"Charms | Charms , Each | Add On Acrylic Set , Special Shape ( Coffin,almond,gothic Alomond,egde) | Hand Print , Disney Character / Faces , Starting Per Nail , L To 3xl | Hand Print Desgin , Disney Character / Faces , Per Nail , S Or M",Classic Mani With Hot Towels,Healthy lunch salad | Korean BBQ taco or bowl | Signature chicken special,Hot Stone Relaxing Massage - 60 Min,Expand Pizza/Flatbreads,"Delicate Beauty Lash Set. | 2 Week Fill In - Delicate Beauty Set | 1 Week Fill In - Delicate Beauty | Snow White Smile - Triple Session | Wax Combo 2 (full Legs, Underarms, Brazilian, Eyebrow, Upper Lip)"
2443848,GRANNYS SOUTHERN KITCHEN,38104,Butter Pound Cake,Butter Pound Cake,Butter Pound Cake | Lemon Pound Cake | Banana Cake | Strawberry Cake | Pineapple Cake,Butter Pound Cake,Butter Pound Cake,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Butter Pound Cake,Expand Desserts,Butter Pound Cake
2443957,BELAIRE BAR & GRILL,72301,20 Pc Sweet Chili Wings | 10 Pc Sweet Chili Wings | 5 Pc Hot Wings | 10 Pc Honey Hot Wings | 20 Pc Honey Hot Wings,Grill Chicken Salad,Kool-aid 16 Oz,Kool-aid 16 Oz | Coke | Water (bottle) | Red Bull | Sprite,Grill Chicken Salad,Korean BBQ taco or bowl | Limited-time specialty pizza,Grill Chicken Salad,Expand Wings/Chicken,10-seater | Spaghetti | Cups Of Ice | 4-seater | Water (bottle)
2443977,TACONGANAS OLIVE BRANCH,38654,Shrimp Pizza | Queso Quesadilla | Birria Ramen | Chicharron Quesadilla | Pastor Quesadilla,Birria Pizza (veggie) | Birria Pizza (asada) | Asada Quesadilla /conganas | Camaron Quesadilla Conganas | Birria Melt Barbacoa,Limes | Agua / Water | Curtido - Regular | Coca-cola | Cilantro,Asada Torta | Veggie Torta | Asada Taconganas | Barbacoa Taconganas | Carnitas Taconganas,Chicharron Taconganas | Veggie Taconganas | Pastor Taconganas,Healthy lunch salad,Birria Melt Barbacoa | Birria Pizza (veggie) | Birria Pizza (asada) | Birria Melt | Birria Pizza (al Pastor),Expand Pizza/Flatbreads | Expand Tacos/Burritos,Birria Pizza (veggie) | Birria Pizza (asada) | Birria Pizza (camaron) | Agua / Water | Consome
2444807,The Icehouse of Oakland,38060,Shrimp Alfredo Flatbread | Vegetarian Flatbread | Pepperoni Flatbread | Italian Sausage Flatbread | Kids Flatbread,Unsweet Tea,Lays Potatoe Chips,Coke,Lays Potatoe Chips | Coke | Diet Dr Pepper | Diet Coke | Sprite,Healthy lunch salad | Korean BBQ taco or bowl | Signature chicken special,Shrimp Alfredo Flatbread,Expand Pizza/Flatbreads | Expand Beverages,Jalepenos | Coke | Diet Dr Pepper | Diet Coke | Sprite
2445104,MOCHI & MI CORDOVA,38016,B3. Xiu Mai-meatball | B4. Ga Nuong-grilled Chicken | Hu Tieu | M4. Cheese Foam Matcha | S13. Nui Xao Bo - Vietnamese Stir Fried Macaroni With Beef,B4. Ga Nuong-grilled Chicken,Add Rice | Soy Milk | Water Bottle | Cup Of Ice | C3. Mochi's Shake Shake Fries,D9. Cafe Pho Mai-cheese Foam Coffee | Artichoke Tea - Reg | Strawberry Tea | Lemonade | Brown Sugar Milk Tea,B5. Thit Nuong-grilled Lemongrass Pork,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,B4. Ga Nuong-grilled Chicken,Expand Dumplings/Buns,Cup Of Ice | Add Shrimp | 12 Mochi Donut | 10 Mochi Donuts | 9 Mochi Donuts
2445366,Ritzies Barbecue LLC,38111,Elroy Burger,Elroy Burger,Med Side | Lrg Side | Nachos | Loaded Potatoes | Pork Sammie,Bbq Sandwich | Elroy Burger,Med Side,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Nachos,Expand Burgers/Sandwiches,Nachos
2445419,The Rock'n Hog,72365,Rock'n Grilled Cheese | Porkey Jr | Sassy Sausage & Cheese Plate | Regular Grilled Cheese | Rock'n Hog Bbq Plate,Porkey Jr,Water,Water | Extra Side | Nana Pudding | Lays Chips | Dr. Pepper,Porkey Jr,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Porkey Jr,Expand Entrees,Regular Grilled Cheese | Rock'n Hog Bbq Plate
2445718,Beans & Leaves,38671,Dragon Fruit Italian Soda | Medium Drip Coffee,Medium Drip Coffee,Strawberry Yogurt | Muffins | Coke | Celsius Orange | Alani Cherry Slush,Chicken Biscuit,Medium Drip Coffee,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Medium Drip Coffee,Expand Wings/Chicken,Strawberry Yogurt | Cheddar Sunchips | Chicken Biscuit | Coke | Diet Coke
