state,county,zcta,zcta_geoid,county_geoid
42,099,17074,86000US17074,05000US42099
42,099,17062,86000US17062,05000US42099
42,099,17045,86000US17045,05000US42099
42,099,17006,86000US17006,05000US42099
42,099,17071,86000US17071,05000US42099
42,099,17040,86000US17040,05000US42099
42,099,17053,86000US17053,05000US42099
42,099,17090,86000US17090,05000US42099
42,099,17047,86000US17047,05000US42099
42,099,17024,86000US17024,05000US42099
42,099,17068,86000US17068,05000US42099
46,137,57622,86000US57622,05000US46137
46,137,57623,86000US57623,05000US46137
48,203,75602,86000US75602,05000US48203
48,203,75640,86000US75640,05000US48203
48,203,75642,86000US75642,05000US48203
48,203,75672,86000US75672,05000US48203
48,203,75692,86000US75692,05000US48203
48,203,75650,86000US75650,05000US48203
48,203,75670,86000US75670,05000US48203
48,203,75661,86000US75661,05000US48203
48,203,75651,86000US75651,05000US48203
26,013,49919,86000US49919,05000US26013
26,013,49970,86000US49970,05000US26013
26,013,49861,86000US49861,05000US26013
26,013,49946,86000US49946,05000US26013
26,013,49908,86000US49908,05000US26013
26,013,49958,86000US49958,05000US26013
26,013,49962,86000US49962,05000US26013
40,131,74017,86000US74017,05000US40131
40,131,74053,86000US74053,05000US40131
40,131,74080,86000US74080,05000US40131
40,131,74016,86000US74016,05000US40131
40,131,74036,86000US74036,05000US40131
40,131,74015,86000US74015,05000US40131
40,131,74019,86000US74019,05000US40131
29,019,65284,86000US65284,05000US29019
29,019,65240,86000US65240,05000US29019
29,019,65039,86000US65039,05000US29019
29,019,65010,86000US65010,05000US29019
29,019,65203,86000US65203,05000US29019
29,019,65201,86000US65201,05000US29019
29,019,65215,86000US65215,05000US29019
29,019,65279,86000US65279,05000US29019
29,019,65202,86000US65202,05000US29019
29,019,65255,86000US65255,05000US29019
29,019,65256,86000US65256,05000US29019
72,097,00682,86000US00682,05000US72097
40,015,73047,86000US73047,05000US40015
40,015,73048,86000US73048,05000US40015
40,015,73029,86000US73029,05000US40015
40,015,73006,86000US73006,05000US40015
40,015,73017,86000US73017,05000US40015
40,015,73005,86000US73005,05000US40015
40,015,73015,86000US73015,05000US40015
40,015,73038,86000US73038,05000US40015
40,015,73092,86000US73092,05000US40015
40,015,73042,86000US73042,05000US40015
40,015,73009,86000US73009,05000US40015
40,015,73033,86000US73033,05000US40015
40,015,73053,86000US73053,05000US40015
08,059,80033,86000US80033,05000US08059
08,059,80002,86000US80002,05000US08059
08,059,80004,86000US80004,05000US08059
08,059,80003,86000US80003,05000US08059
08,059,80403,86000US80403,05000US08059
08,059,80005,86000US80005,05000US08059
08,059,80007,86000US80007,05000US08059
08,059,80021,86000US80021,05000US08059
08,059,80128,86000US80128,05000US08059
08,059,80465,86000US80465,05000US08059
08,059,80454,86000US80454,05000US08059
08,059,80235,86000US80235,05000US08059
08,059,80457,86000US80457,05000US08059
08,059,80453,86000US80453,05000US08059
08,059,80227,86000US80227,05000US08059
08,059,80232,86000US80232,05000US08059
08,059,80228,86000US80228,05000US08059
08,059,80226,86000US80226,05000US08059
08,059,80401,86000US80401,05000US08059
08,059,80419,86000US80419,05000US08059
08,059,80214,86000US80214,05000US08059
08,059,80215,86000US80215,05000US08059
08,059,80425,86000US80425,05000US08059
08,059,80470,86000US80470,05000US08059
08,059,80433,86000US80433,05000US08059
08,059,80127,86000US80127,05000US08059
54,011,25559,86000US25559,05000US54011
54,011,25701,86000US25701,05000US54011
54,011,25504,86000US25504,05000US54011
54,011,25510,86000US25510,05000US54011
54,011,25705,86000US25705,05000US54011
54,011,25703,86000US25703,05000US54011
54,011,25702,86000US25702,05000US54011
54,011,25541,86000US25541,05000US54011
54,011,25545,86000US25545,05000US54011
54,011,25537,86000US25537,05000US54011
54,011,25520,86000US25520,05000US54011
48,383,76932,86000US76932,05000US48383
05,141,72013,86000US72013,05000US05141
05,141,72141,86000US72141,05000US05141
05,141,72080,86000US72080,05000US05141
05,141,72088,86000US72088,05000US05141
05,141,72031,86000US72031,05000US05141
05,141,72153,86000US72153,05000US05141
05,141,72629,86000US72629,05000US05141
08,117,80498,86000US80498,05000US08117
08,117,80435,86000US80435,05000US08117
08,117,80497,86000US80497,05000US08117
08,117,80424,86000US80424,05000US08117
08,117,80443,86000US80443,05000US08117
20,035,67005,86000US67005,05000US20035
20,035,67038,86000US67038,05000US20035
20,035,67156,86000US67156,05000US20035
20,035,67019,86000US67019,05000US20035
20,035,67023,86000US67023,05000US20035
20,035,67146,86000US67146,05000US20035
20,035,67131,86000US67131,05000US20035
05,071,72832,86000US72832,05000US05071
05,071,72840,86000US72840,05000US05071
05,071,72846,86000US72846,05000US05071
05,071,72830,86000US72830,05000US05071
05,071,72839,86000US72839,05000US05071
05,071,72852,86000US72852,05000US05071
05,071,72854,86000US72854,05000US05071
05,071,72845,86000US72845,05000US05071
36,041,12847,86000US12847,05000US36041
36,041,12032,86000US12032,05000US36041
36,041,12134,86000US12134,05000US36041
36,041,13353,86000US13353,05000US36041
36,041,12190,86000US12190,05000US36041
36,041,12139,86000US12139,05000US36041
36,041,12164,86000US12164,05000US36041
36,041,12108,86000US12108,05000US36041
36,041,12864,86000US12864,05000US36041
36,041,13360,86000US13360,05000US36041
36,041,12842,86000US12842,05000US36041
36,041,13436,86000US13436,05000US36041
36,041,12812,86000US12812,05000US36041
51,045,24127,86000US24127,05000US51045
51,045,24131,86000US24131,05000US51045
48,083,76878,86000US76878,05000US48083
48,083,76884,86000US76884,05000US48083
48,083,76882,86000US76882,05000US48083
48,083,76834,86000US76834,05000US48083
48,083,79538,86000US79538,05000US48083
48,083,76828,86000US76828,05000US48083
48,083,79519,86000US79519,05000US48083
48,083,76873,86000US76873,05000US48083
48,083,76845,86000US76845,05000US48083
48,083,76888,86000US76888,05000US48083
02,290,99748,86000US99748,05000US02290
02,290,99756,86000US99756,05000US02290
02,290,99765,86000US99765,05000US02290
02,290,99741,86000US99741,05000US02290
02,290,99754,86000US99754,05000US02290
02,290,99768,86000US99768,05000US02290
02,290,99758,86000US99758,05000US02290
02,290,99777,86000US99777,05000US02290
02,290,99790,86000US99790,05000US02290
02,290,99767,86000US99767,05000US02290
02,290,99746,86000US99746,05000US02290
02,290,99730,86000US99730,05000US02290
02,290,99733,86000US99733,05000US02290
02,290,99774,86000US99774,05000US02290
02,290,99745,86000US99745,05000US02290
02,290,99724,86000US99724,05000US02290
02,290,99720,86000US99720,05000US02290
02,290,99788,86000US99788,05000US02290
02,290,99726,86000US99726,05000US02290
02,290,99701,86000US99701,05000US02290
02,290,99781,86000US99781,05000US02290
02,290,99740,86000US99740,05000US02290
02,290,99722,86000US99722,05000US02290
02,290,99602,86000US99602,05000US02290
02,290,99558,86000US99558,05000US02290
02,290,99665,86000US99665,05000US02290
02,290,99691,86000US99691,05000US02290
02,290,99590,86000US99590,05000US02290
02,290,99627,86000US99627,05000US02290
02,290,99757,86000US99757,05000US02290
04,017,86510,86000US86510,05000US04017
04,017,86033,86000US86033,05000US04017
04,017,86054,86000US86054,05000US04017
04,017,86034,86000US86034,05000US04017
04,017,86043,86000US86043,05000US04017
04,017,86042,86000US86042,05000US04017
04,017,86030,86000US86030,05000US04017
04,017,86039,86000US86039,05000US04017
04,017,85942,86000US85942,05000US04017
04,017,86025,86000US86025,05000US04017
04,017,86029,86000US86029,05000US04017
04,017,86032,86000US86032,05000US04017
04,017,86047,86000US86047,05000US04017
04,017,86031,86000US86031,05000US04017
04,017,85935,86000US85935,05000US04017
04,017,85911,86000US85911,05000US04017
04,017,85929,86000US85929,05000US04017
04,017,85901,86000US85901,05000US04017
04,017,85934,86000US85934,05000US04017
04,017,85923,86000US85923,05000US04017
04,017,85933,86000US85933,05000US04017
04,017,85912,86000US85912,05000US04017
04,017,85939,86000US85939,05000US04017
04,017,85928,86000US85928,05000US04017
04,017,85937,86000US85937,05000US04017
04,017,85926,86000US85926,05000US04017
04,017,85941,86000US85941,05000US04017
28,085,39662,86000US39662,05000US28085
28,085,39629,86000US39629,05000US28085
28,085,39601,86000US39601,05000US28085
48,357,79070,86000US79070,05000US48357
48,357,79093,86000US79093,05000US48357
48,357,79033,86000US79033,05000US48357
48,103,79731,86000US79731,05000US48103
56,003,82423,86000US82423,05000US56003
56,003,82432,86000US82432,05000US56003
56,003,82428,86000US82428,05000US56003
56,003,82410,86000US82410,05000US56003
56,003,82434,86000US82434,05000US56003
56,003,82411,86000US82411,05000US56003
56,003,82422,86000US82422,05000US56003
56,003,82426,86000US82426,05000US56003
56,003,82441,86000US82441,05000US56003
56,003,82412,86000US82412,05000US56003
56,003,82431,86000US82431,05000US56003
56,003,82420,86000US82420,05000US56003
56,003,82421,86000US82421,05000US56003
47,081,37140,86000US37140,05000US47081
47,081,37098,86000US37098,05000US47081
47,081,37137,86000US37137,05000US47081
47,081,37025,86000US37025,05000US47081
47,081,38454,86000US38454,05000US47081
47,081,37033,86000US37033,05000US47081
28,143,38626,86000US38626,05000US28143
28,143,38676,86000US38676,05000US28143
28,143,38664,86000US38664,05000US28143
29,081,64467,86000US64467,05000US29081
29,081,64632,86000US64632,05000US29081
29,081,64442,86000US64442,05000US29081
29,081,64426,86000US64426,05000US29081
29,081,64458,86000US64458,05000US29081
29,081,64642,86000US64642,05000US29081
29,081,64471,86000US64471,05000US29081
29,081,64424,86000US64424,05000US29081
29,081,64481,86000US64481,05000US29081
72,029,00729,86000US00729,05000US72029
18,005,47244,86000US47244,05000US18005
18,005,47203,86000US47203,05000US18005
18,005,47226,86000US47226,05000US18005
18,005,47280,86000US47280,05000US18005
18,005,47246,86000US47246,05000US18005
18,005,47247,86000US47247,05000US18005
18,005,47201,86000US47201,05000US18005
13,223,30132,86000US30132,05000US13223
13,223,30141,86000US30141,05000US13223
13,223,30157,86000US30157,05000US13223
39,015,45118,86000US45118,05000US39015
39,015,45101,86000US45101,05000US39015
39,015,45167,86000US45167,05000US39015
39,015,45131,86000US45131,05000US39015
39,015,45115,86000US45115,05000US39015
39,015,45168,86000US45168,05000US39015
39,015,45121,86000US45121,05000US39015
39,015,45130,86000US45130,05000US39015
39,015,45171,86000US45171,05000US39015
39,015,45154,86000US45154,05000US39015
47,141,38501,86000US38501,05000US47141
47,141,38582,86000US38582,05000US47141
47,141,38544,86000US38544,05000US47141
47,141,38574,86000US38574,05000US47141
47,141,38548,86000US38548,05000US47141
47,141,38505,86000US38505,05000US47141
47,141,38506,86000US38506,05000US47141
38,101,58733,86000US58733,05000US38101
38,101,58722,86000US58722,05000US38101
38,101,58718,86000US58718,05000US38101
38,101,58734,86000US58734,05000US38101
38,101,58746,86000US58746,05000US38101
38,101,58701,86000US58701,05000US38101
38,101,58702,86000US58702,05000US38101
38,101,58707,86000US58707,05000US38101
38,101,58785,86000US58785,05000US38101
38,101,58703,86000US58703,05000US38101
38,101,58705,86000US58705,05000US38101
38,101,58704,86000US58704,05000US38101
38,101,58759,86000US58759,05000US38101
38,101,58781,86000US58781,05000US38101
38,101,58779,86000US58779,05000US38101
38,101,58735,86000US58735,05000US38101
38,101,58756,86000US58756,05000US38101
25,027,01473,86000US01473,05000US25027
25,027,01468,86000US01468,05000US25027
25,027,01438,86000US01438,05000US25027
25,027,01331,86000US01331,05000US25027
25,027,01420,86000US01420,05000US25027
25,027,01440,86000US01440,05000US25027
25,027,01462,86000US01462,05000US25027
25,027,01436,86000US01436,05000US25027
25,027,01430,86000US01430,05000US25027
25,027,01475,86000US01475,05000US25027
25,027,01368,86000US01368,05000US25027
25,027,01510,86000US01510,05000US25027
25,027,01005,86000US01005,05000US25027
25,027,01740,86000US01740,05000US25027
25,027,01564,86000US01564,05000US25027
25,027,01561,86000US01561,05000US25027
25,027,01541,86000US01541,05000US25027
25,027,01523,86000US01523,05000US25027
25,027,01366,86000US01366,05000US25027
25,027,01452,86000US01452,05000US25027
25,027,01467,86000US01467,05000US25027
25,027,01451,86000US01451,05000US25027
25,027,01453,86000US01453,05000US25027
25,027,01434,86000US01434,05000US25027
25,027,01606,86000US01606,05000US25027
25,027,01531,86000US01531,05000US25027
25,027,01532,86000US01532,05000US25027
25,027,01031,86000US01031,05000US25027
25,027,01520,86000US01520,05000US25027
25,027,01068,86000US01068,05000US25027
25,027,01505,86000US01505,05000US25027
25,027,01094,86000US01094,05000US25027
25,027,01037,86000US01037,05000US25027
25,027,01583,86000US01583,05000US25027
25,027,01522,86000US01522,05000US25027
25,027,01503,86000US01503,05000US25027
25,027,01543,86000US01543,05000US25027
25,027,01074,86000US01074,05000US25027
25,027,01519,86000US01519,05000US25027
25,027,01542,86000US01542,05000US25027
25,027,01515,86000US01515,05000US25027
25,027,01083,86000US01083,05000US25027
25,027,01607,86000US01607,05000US25027
25,027,01536,86000US01536,05000US25027
25,027,01611,86000US01611,05000US25027
25,027,01585,86000US01585,05000US25027
25,027,01603,86000US01603,05000US25027
25,027,01610,86000US01610,05000US25027
25,027,01562,86000US01562,05000US25027
25,027,01524,86000US01524,05000US25027
25,027,01604,86000US01604,05000US25027
25,027,01608,86000US01608,05000US25027
25,027,01581,86000US01581,05000US25027
25,027,01535,86000US01535,05000US25027
25,027,01602,86000US01602,05000US25027
25,027,01545,86000US01545,05000US25027
25,027,01609,86000US01609,05000US25027
25,027,01605,86000US01605,05000US25027
25,027,01745,86000US01745,05000US25027
25,027,01772,86000US01772,05000US25027
25,027,01612,86000US01612,05000US25027
25,027,01756,86000US01756,05000US25027
25,027,01566,86000US01566,05000US25027
25,027,01525,86000US01525,05000US25027
25,027,01540,86000US01540,05000US25027
25,027,01588,86000US01588,05000US25027
25,027,01518,86000US01518,05000US25027
25,027,01747,86000US01747,05000US25027
25,027,01590,86000US01590,05000US25027
25,027,01507,86000US01507,05000US25027
25,027,01534,86000US01534,05000US25027
25,027,01757,86000US01757,05000US25027
25,027,01537,86000US01537,05000US25027
25,027,01560,86000US01560,05000US25027
25,027,01568,86000US01568,05000US25027
25,027,01527,86000US01527,05000US25027
25,027,01506,86000US01506,05000US25027
25,027,01501,86000US01501,05000US25027
25,027,01092,86000US01092,05000US25027
25,027,01529,86000US01529,05000US25027
25,027,01504,86000US01504,05000US25027
25,027,01570,86000US01570,05000US25027
25,027,01516,86000US01516,05000US25027
25,027,01571,86000US01571,05000US25027
25,027,01569,86000US01569,05000US25027
25,027,01550,86000US01550,05000US25027
39,091,43357,86000US43357,05000US39091
39,091,43336,86000US43336,05000US39091
39,091,43319,86000US43319,05000US39091
39,091,43343,86000US43343,05000US39091
39,091,43318,86000US43318,05000US39091
39,091,43360,86000US43360,05000US39091
39,091,43311,86000US43311,05000US39091
39,091,43358,86000US43358,05000US39091
39,091,43333,86000US43333,05000US39091
39,091,43324,86000US43324,05000US39091
39,091,43348,86000US43348,05000US39091
39,091,43347,86000US43347,05000US39091
39,091,43345,86000US43345,05000US39091
39,091,43331,86000US43331,05000US39091
06,031,93266,86000US93266,05000US06031
06,031,93230,86000US93230,05000US06031
06,031,93245,86000US93245,05000US06031
06,031,93202,86000US93202,05000US06031
06,031,93204,86000US93204,05000US06031
06,031,93239,86000US93239,05000US06031
06,073,92026,86000US92026,05000US06073
06,073,92084,86000US92084,05000US06073
06,073,92082,86000US92082,05000US06073
06,073,92057,86000US92057,05000US06073
06,073,92054,86000US92054,05000US06073
06,073,92058,86000US92058,05000US06073
06,073,92003,86000US92003,05000US06073
06,073,92059,86000US92059,05000US06073
06,073,92055,86000US92055,05000US06073
06,073,92028,86000US92028,05000US06073
06,073,92036,86000US92036,05000US06073
06,073,92065,86000US92065,05000US06073
06,073,92004,86000US92004,05000US06073
06,073,92070,86000US92070,05000US06073
06,073,92066,86000US92066,05000US06073
06,073,92061,86000US92061,05000US06073
06,073,92086,86000US92086,05000US06073
06,073,92060,86000US92060,05000US06073
06,073,92173,86000US92173,05000US06073
06,073,92154,86000US92154,05000US06073
06,073,91932,86000US91932,05000US06073
06,073,91911,86000US91911,05000US06073
06,073,91913,86000US91913,05000US06073
06,073,91910,86000US91910,05000US06073
06,073,91902,86000US91902,05000US06073
06,073,91950,86000US91950,05000US06073
06,073,92118,86000US92118,05000US06073
06,073,92155,86000US92155,05000US06073
06,073,92139,86000US92139,05000US06073
06,073,92113,86000US92113,05000US06073
06,073,92135,86000US92135,05000US06073
06,073,92114,86000US92114,05000US06073
06,073,92106,86000US92106,05000US06073
06,073,92132,86000US92132,05000US06073
06,073,92102,86000US92102,05000US06073
06,073,92101,86000US92101,05000US06073
06,073,92134,86000US92134,05000US06073
06,073,92147,86000US92147,05000US06073
06,073,91977,86000US91977,05000US06073
06,073,91945,86000US91945,05000US06073
06,073,92105,86000US92105,05000US06073
06,073,92107,86000US92107,05000US06073
06,073,92140,86000US92140,05000US06073
06,073,92104,86000US92104,05000US06073
06,073,92103,86000US92103,05000US06073
06,073,91941,86000US91941,05000US06073
06,073,92115,86000US92115,05000US06073
06,073,92116,86000US92116,05000US06073
06,073,92110,86000US92110,05000US06073
06,073,92108,86000US92108,05000US06073
06,073,91942,86000US91942,05000US06073
06,073,92109,86000US92109,05000US06073
06,073,92120,86000US92120,05000US06073
06,073,92111,86000US92111,05000US06073
06,073,92123,86000US92123,05000US06073
06,073,92119,86000US92119,05000US06073
06,073,92117,86000US92117,05000US06073
06,073,92124,86000US92124,05000US06073
06,073,92071,86000US92071,05000US06073
06,073,92037,86000US92037,05000US06073
06,073,92122,86000US92122,05000US06073
06,073,92131,86000US92131,05000US06073
06,073,92121,86000US92121,05000US06073
06,073,92126,86000US92126,05000US06073
06,073,92145,86000US92145,05000US06073
06,073,92130,86000US92130,05000US06073
06,073,92129,86000US92129,05000US06073
06,073,92014,86000US92014,05000US06073
06,073,92064,86000US92064,05000US06073
06,073,92075,86000US92075,05000US06073
06,073,92128,86000US92128,05000US06073
06,073,92091,86000US92091,05000US06073
06,073,92127,86000US92127,05000US06073
06,073,92067,86000US92067,05000US06073
06,073,92007,86000US92007,05000US06073
06,073,92024,86000US92024,05000US06073
06,073,92029,86000US92029,05000US06073
06,073,92025,86000US92025,05000US06073
06,073,92009,86000US92009,05000US06073
06,073,92011,86000US92011,05000US06073
06,073,92078,86000US92078,05000US06073
06,073,92027,86000US92027,05000US06073
06,073,92008,86000US92008,05000US06073
06,073,92010,86000US92010,05000US06073
06,073,92081,86000US92081,05000US06073
06,073,92069,86000US92069,05000US06073
06,073,92083,86000US92083,05000US06073
06,073,92056,86000US92056,05000US06073
06,073,91980,86000US91980,05000US06073
06,073,91917,86000US91917,05000US06073
06,073,91915,86000US91915,05000US06073
06,073,91963,86000US91963,05000US06073
06,073,91934,86000US91934,05000US06073
06,073,91906,86000US91906,05000US06073
06,073,91914,86000US91914,05000US06073
06,073,91905,86000US91905,05000US06073
06,073,91935,86000US91935,05000US06073
06,073,91978,86000US91978,05000US06073
06,073,91962,86000US91962,05000US06073
06,073,92019,86000US92019,05000US06073
06,073,92020,86000US92020,05000US06073
06,073,91901,86000US91901,05000US06073
06,073,92021,86000US92021,05000US06073
06,073,91931,86000US91931,05000US06073
06,073,91948,86000US91948,05000US06073
06,073,91916,86000US91916,05000US06073
06,073,92040,86000US92040,05000US06073
72,123,00704,86000US00704,05000US72123
72,123,00751,86000US00751,05000US72123
13,079,31078,86000US31078,05000US13079
13,079,31050,86000US31050,05000US13079
13,079,31066,86000US31066,05000US13079
13,079,31016,86000US31016,05000US13079
72,103,00718,86000US00718,05000US72103
29,037,64090,86000US64090,05000US29037
29,037,64080,86000US64080,05000US29037
29,037,64012,86000US64012,05000US29037
29,037,64083,86000US64083,05000US29037
29,037,64725,86000US64725,05000US29037
29,037,64742,86000US64742,05000US29037
29,037,64739,86000US64739,05000US29037
29,037,64747,86000US64747,05000US29037
29,037,64746,86000US64746,05000US29037
29,037,64701,86000US64701,05000US29037
29,037,64734,86000US64734,05000US29037
29,037,64743,86000US64743,05000US29037
29,037,64078,86000US64078,05000US29037
36,027,12507,86000US12507,05000US36027
36,027,12571,86000US12571,05000US36027
36,027,12504,86000US12504,05000US36027
36,027,12583,86000US12583,05000US36027
36,027,12546,86000US12546,05000US36027
36,027,12567,86000US12567,05000US36027
36,027,12545,86000US12545,05000US36027
36,027,12592,86000US12592,05000US36027
36,027,12501,86000US12501,05000US36027
36,027,12581,86000US12581,05000US36027
36,027,12604,86000US12604,05000US36027
36,027,12601,86000US12601,05000US36027
36,027,12569,86000US12569,05000US36027
36,027,12538,86000US12538,05000US36027
36,027,12578,86000US12578,05000US36027
36,027,12580,86000US12580,05000US36027
36,027,12514,86000US12514,05000US36027
36,027,12574,86000US12574,05000US36027
36,027,12572,86000US12572,05000US36027
36,027,12522,86000US12522,05000US36027
36,027,12585,86000US12585,05000US36027
36,027,12531,86000US12531,05000US36027
36,027,12582,86000US12582,05000US36027
36,027,12564,86000US12564,05000US36027
36,027,12570,86000US12570,05000US36027
36,027,12594,86000US12594,05000US36027
36,027,12540,86000US12540,05000US36027
36,027,12508,86000US12508,05000US36027
36,027,12527,86000US12527,05000US36027
36,027,12524,86000US12524,05000US36027
36,027,12512,86000US12512,05000US36027
36,027,12533,86000US12533,05000US36027
36,027,12590,86000US12590,05000US36027
36,027,12603,86000US12603,05000US36027
48,477,77426,86000US77426,05000US48477
48,477,77880,86000US77880,05000US48477
48,477,78932,86000US78932,05000US48477
48,477,77835,86000US77835,05000US48477
48,477,77833,86000US77833,05000US48477
08,101,81004,86000US81004,05000US08101
08,101,81022,86000US81022,05000US08101
08,101,81023,86000US81023,05000US08101
08,101,81005,86000US81005,05000US08101
08,101,81006,86000US81006,05000US08101
08,101,81003,86000US81003,05000US08101
08,101,81001,86000US81001,05000US08101
08,101,81007,86000US81007,05000US08101
08,101,81025,86000US81025,05000US08101
08,101,81008,86000US81008,05000US08101
08,101,81069,86000US81069,05000US08101
08,101,81039,86000US81039,05000US08101
08,101,81019,86000US81019,05000US08101
29,067,65755,86000US65755,05000US29067
29,067,65638,86000US65638,05000US29067
29,067,65608,86000US65608,05000US29067
29,067,65768,86000US65768,05000US29067
29,067,65717,86000US65717,05000US29067
38,009,58750,86000US58750,05000US38009
38,009,58384,86000US58384,05000US38009
38,009,58762,86000US58762,05000US38009
38,009,58748,86000US58748,05000US38009
38,009,58760,86000US58760,05000US38009
38,009,58318,86000US58318,05000US38009
38,009,58793,86000US58793,05000US38009
38,009,58783,86000US58783,05000US38009
38,009,58711,86000US58711,05000US38009
37,051,28312,86000US28312,05000US37051
37,051,28391,86000US28391,05000US37051
37,051,28395,86000US28395,05000US37051
37,051,28342,86000US28342,05000US37051
37,051,28356,86000US28356,05000US37051
37,051,28348,86000US28348,05000US37051
37,051,28306,86000US28306,05000US37051
37,051,28304,86000US28304,05000US37051
37,051,28305,86000US28305,05000US37051
37,051,28314,86000US28314,05000US37051
37,051,28301,86000US28301,05000US37051
37,051,28303,86000US28303,05000US37051
37,051,28307,86000US28307,05000US37051
37,051,28310,86000US28310,05000US37051
37,051,28308,86000US28308,05000US37051
37,051,28311,86000US28311,05000US37051
56,017,82443,86000US82443,05000US56017
56,017,82430,86000US82430,05000US56017
26,001,48737,86000US48737,05000US26001
26,001,48738,86000US48738,05000US26001
26,001,48745,86000US48745,05000US26001
26,001,48740,86000US48740,05000US26001
26,001,48705,86000US48705,05000US26001
26,001,48742,86000US48742,05000US26001
26,001,48728,86000US48728,05000US26001
26,001,48721,86000US48721,05000US26001
26,001,48762,86000US48762,05000US26001
26,001,49747,86000US49747,05000US26001
06,061,95717,86000US95717,05000US06061
06,061,96145,86000US96145,05000US06061
06,061,96146,86000US96146,05000US06061
06,061,95714,86000US95714,05000US06061
06,061,96140,86000US96140,05000US06061
06,061,95701,86000US95701,05000US06061
06,061,95604,86000US95604,05000US06061
06,061,96148,86000US96148,05000US06061
06,061,96143,86000US96143,05000US06061
06,061,95715,86000US95715,05000US06061
06,061,96161,86000US96161,05000US06061
06,061,95724,86000US95724,05000US06061
06,061,95661,86000US95661,05000US06061
06,061,95746,86000US95746,05000US06061
06,061,95678,86000US95678,05000US06061
06,061,95747,86000US95747,05000US06061
06,061,95677,86000US95677,05000US06061
06,061,95650,86000US95650,05000US06061
06,061,95765,86000US95765,05000US06061
06,061,95663,86000US95663,05000US06061
06,061,95658,86000US95658,05000US06061
06,061,95603,86000US95603,05000US06061
06,061,95648,86000US95648,05000US06061
06,061,95602,86000US95602,05000US06061
06,061,95703,86000US95703,05000US06061
06,061,95681,86000US95681,05000US06061
06,061,95722,86000US95722,05000US06061
06,061,95736,86000US95736,05000US06061
06,061,95631,86000US95631,05000US06061
06,061,96141,86000US96141,05000US06061
06,061,95713,86000US95713,05000US06061
05,129,72636,86000US72636,05000US05129
05,129,72675,86000US72675,05000US05129
05,129,72639,86000US72639,05000US05129
05,129,72669,86000US72669,05000US05129
05,129,72679,86000US72679,05000US05129
05,129,72686,86000US72686,05000US05129
05,129,72645,86000US72645,05000US05129
05,129,72650,86000US72650,05000US05129
48,305,79373,86000US79373,05000US48305
48,305,79381,86000US79381,05000US48305
36,077,13342,86000US13342,05000US36077
36,077,13488,86000US13488,05000US36077
36,077,13450,86000US13450,05000US36077
36,077,13335,86000US13335,05000US36077
36,077,13348,86000US13348,05000US36077
36,077,13326,86000US13326,05000US36077
36,077,13315,86000US13315,05000US36077
36,077,13337,86000US13337,05000US36077
36,077,13320,86000US13320,05000US36077
36,077,13333,86000US13333,05000US36077
36,077,13468,86000US13468,05000US36077
36,077,13439,86000US13439,05000US36077
36,077,13859,86000US13859,05000US36077
36,077,13825,86000US13825,05000US36077
36,077,13820,86000US13820,05000US36077
36,077,13861,86000US13861,05000US36077
36,077,13808,86000US13808,05000US36077
36,077,13834,86000US13834,05000US36077
36,077,12116,86000US12116,05000US36077
36,077,13796,86000US13796,05000US36077
36,077,12155,86000US12155,05000US36077
36,077,13415,86000US13415,05000US36077
36,077,13807,86000US13807,05000US36077
36,077,12197,86000US12197,05000US36077
36,077,13810,86000US13810,05000US36077
36,077,12064,86000US12064,05000US36077
36,077,13849,86000US13849,05000US36077
36,077,13776,86000US13776,05000US36077
36,077,13843,86000US13843,05000US36077
36,077,13411,86000US13411,05000US36077
37,153,28345,86000US28345,05000US37153
37,153,28330,86000US28330,05000US37153
37,153,28379,86000US28379,05000US37153
37,153,28347,86000US28347,05000US37153
37,153,28338,86000US28338,05000US37153
37,153,28367,86000US28367,05000US37153
37,093,28377,86000US28377,05000US37093
37,093,28376,86000US28376,05000US37093
31,131,68324,86000US68324,05000US31131
31,131,68344,86000US68344,05000US31131
31,131,68454,86000US68454,05000US31131
31,131,68418,86000US68418,05000US31131
31,131,68448,86000US68448,05000US31131
31,131,68382,86000US68382,05000US31131
31,131,68410,86000US68410,05000US31131
31,131,68446,86000US68446,05000US31131
31,131,68346,86000US68346,05000US31131
31,131,68417,86000US68417,05000US31131
42,023,15861,86000US15861,05000US42023
42,023,15832,86000US15832,05000US42023
42,023,15834,86000US15834,05000US42023
45,035,29472,86000US29472,05000US45035
45,035,29437,86000US29437,05000US45035
45,035,29477,86000US29477,05000US45035
45,035,29471,86000US29471,05000US45035
45,035,29448,86000US29448,05000US45035
45,035,29420,86000US29420,05000US45035
45,035,29485,86000US29485,05000US45035
45,035,29456,86000US29456,05000US45035
27,161,56078,86000US56078,05000US27161
27,161,56093,86000US56093,05000US27161
27,161,56048,86000US56048,05000US27161
27,161,56072,86000US56072,05000US27161
27,161,56091,86000US56091,05000US27161
46,015,57325,86000US57325,05000US46015
46,015,57355,86000US57355,05000US46015
46,015,57370,86000US57370,05000US46015
47,177,37394,86000US37394,05000US47177
47,177,37357,86000US37357,05000US47177
47,177,37110,86000US37110,05000US47177
47,177,38581,86000US38581,05000US47177
17,023,62420,86000US62420,05000US17023
17,023,62474,86000US62474,05000US17023
17,023,62478,86000US62478,05000US17023
17,023,62477,86000US62477,05000US17023
17,023,62442,86000US62442,05000US17023
